time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,sessions_since_bearish_13_100_df059,velocity_price_vs_etf_diff_5_df050
2010-03-10 00:00:00+00,LONG,622,0.0,0.051668588,4.0,-0.04381451
2010-03-15 00:00:00+00,LONG,4083,0.0,-0.6422754,4.0,-0.044767376
2010-03-19 00:00:00+00,LONG,19,0.0,0.39888948,4.0,-0.036417942
2010-03-30 00:00:00+00,LONG,2835,0.0,0.69792473,3.0,-0.035109002
2010-04-14 00:00:00+00,LONG,91,0.0,0.6253362,4.0,-0.029191796
2010-04-14 00:00:00+00,LONG,2508,0.0,0.48346543,3.0,-0.051809736
2010-04-15 00:00:00+00,LONG,111,0.0,-0.002747821,3.0,-0.028450064
2010-05-10 00:00:00+00,LONG,937,0.0,-0.5612906,4.0,-0.03002203
2010-05-25 00:00:00+00,LONG,2990,0.0,0.25660247,4.0,-0.028529003
2010-05-25 00:00:00+00,LONG,1897,1.0,0.22742961,3.0,-0.03408798
2010-05-26 00:00:00+00,LONG,2638,0.0,0.018171094,4.0,-0.029454261
2010-05-27 00:00:00+00,LONG,4176,0.9591836734693877,-0.10857164,3.0,-0.03382396
2010-06-02 00:00:00+00,LONG,2482,0.0,-0.18501028,3.0,-0.032465395
2010-06-03 00:00:00+00,LONG,2482,0.0,0.6573748,4.0,-0.04351415
2010-06-08 00:00:00+00,LONG,920,0.5931479448703033,0.7909908,3.0,-0.0291548
2010-07-06 00:00:00+00,LONG,835,0.7623071536481874,0.008620891,3.0,-0.03652844
2010-07-06 00:00:00+00,LONG,2912,0.73023846795492,0.21262075,3.0,-0.05442862
2010-07-07 00:00:00+00,LONG,304,0.9714285714285714,-0.632519,4.0,-0.07169181
2010-07-07 00:00:00+00,LONG,791,0.6566629048513444,-0.57769585,4.0,-0.054944057
2010-07-08 00:00:00+00,LONG,1195,0.0,0.3220093,3.0,-0.06736277
2010-07-13 00:00:00+00,LONG,4070,0.0,-0.1566918,3.0,-0.05194973
2010-09-01 00:00:00+00,LONG,2159,0.4445501541144541,0.6413638,3.0,-0.054236542
2010-09-01 00:00:00+00,LONG,2613,0.9545454545454546,-0.61893165,3.0,-0.033428185
2010-09-02 00:00:00+00,LONG,2262,0.0,-0.44656017,3.0,-0.029688863
2010-09-14 00:00:00+00,LONG,1072,1.0,-0.30735973,3.0,-0.03513427
2010-09-15 00:00:00+00,LONG,1072,0.9777777777777777,-0.6779447,4.0,-0.052694872
2010-10-08 00:00:00+00,LONG,5,0.16291943389182123,0.46330777,3.0,-0.040521096
2010-10-11 00:00:00+00,LONG,5,0.15306357109052748,-0.6578009,4.0,-0.0386524
2010-12-01 00:00:00+00,LONG,3078,0.6571428571428571,0.1210991,3.0,-0.035962705
2011-02-02 00:00:00+00,LONG,2751,0.0,0.2065403,3.0,-0.029451756
2011-02-23 00:00:00+00,LONG,9,0.3284521216369166,0.16820072,3.0,-0.029584603
2011-03-03 00:00:00+00,LONG,1423,0.0,0.0068810373,3.0,-0.0425502
2011-03-04 00:00:00+00,LONG,1423,0.0,-0.12612538,4.0,-0.05397858
2011-03-16 00:00:00+00,LONG,2440,0.7446701322759995,-0.3582314,4.0,-0.041110884
2011-03-18 00:00:00+00,LONG,2961,0.6654340864715711,0.048260435,3.0,-0.03668216
2011-03-23 00:00:00+00,LONG,753,0.8319844194229161,0.040061522,4.0,-0.03853402
2011-03-28 00:00:00+00,LONG,2261,0.625,0.19765168,3.0,-0.043233614
2011-03-30 00:00:00+00,LONG,1673,0.0,-0.16830231,3.0,-0.033211257
2011-05-16 00:00:00+00,LONG,578,0.0,0.3371813,3.0,-0.049933434
2011-05-23 00:00:00+00,LONG,1780,0.0,-0.12884676,3.0,-0.031660546
2011-06-03 00:00:00+00,LONG,1667,0.0,0.4001036,4.0,-0.03355993
2011-06-13 00:00:00+00,LONG,3621,0.0,-0.7129111,3.0,-0.036232363
2011-06-14 00:00:00+00,LONG,3621,0.0,-0.19081762,4.0,-0.03557159
2011-06-16 00:00:00+00,LONG,502,0.0,0.0726622,4.0,-0.040341336
2011-06-20 00:00:00+00,LONG,2440,0.0,-0.007997406,4.0,-0.0488
2011-07-22 00:00:00+00,LONG,3825,0.0,-0.2694824,3.0,-0.031712163
2011-07-25 00:00:00+00,LONG,3825,0.0,-0.08303709,4.0,-0.03291346
2011-08-10 00:00:00+00,LONG,817,0.0,-0.66068286,3.0,-0.06333232
2011-08-10 00:00:00+00,LONG,2004,0.0,-0.5057447,3.0,-0.03833116
2011-08-11 00:00:00+00,LONG,817,0.0,-0.6354102,4.0,-0.039538745
2011-08-11 00:00:00+00,LONG,3352,0.0,-0.55285186,3.0,-0.041976523
2011-08-12 00:00:00+00,LONG,3352,0.0,-0.6893556,4.0,-0.028555227
2011-08-12 00:00:00+00,LONG,1536,0.3644603938696018,0.0,4.0,-0.04325066
2011-08-15 00:00:00+00,LONG,808,0.0,-0.22076517,3.0,-0.03268254
2011-08-15 00:00:00+00,LONG,1631,0.0,0.23485655,4.0,-0.06224836
2011-08-15 00:00:00+00,LONG,1888,0.0,-0.54942656,4.0,-0.042228967
2011-08-16 00:00:00+00,LONG,158,0.4370797063520884,0.23841521,3.0,-0.028815322
2011-08-16 00:00:00+00,LONG,395,0.0,0.043136604,4.0,-0.044207793
2011-08-22 00:00:00+00,LONG,4171,0.0,0.010192334,3.0,-0.06282405
2011-08-22 00:00:00+00,LONG,3244,1.0,0.08207689,3.0,-0.07375919
2011-08-23 00:00:00+00,LONG,4171,0.0,-0.020175938,4.0,-0.033164363
2011-08-23 00:00:00+00,LONG,3355,0.0,-0.32220826,3.0,-0.029201275
2011-09-20 00:00:00+00,LONG,1767,0.0,0.117851384,3.0,-0.064689
2011-10-05 00:00:00+00,LONG,4137,0.48554605284325625,-0.6079807,3.0,-0.035862315
2011-10-05 00:00:00+00,LONG,2816,0.9795918367346939,-0.51029885,3.0,-0.0317386
2011-10-06 00:00:00+00,LONG,1867,0.9444444444444444,-0.1937718,4.0,-0.06626649
2011-10-07 00:00:00+00,LONG,356,0.23571417439839004,0.46290132,3.0,-0.046802785
2011-10-07 00:00:00+00,LONG,3100,0.8695652173913043,0.23000278,4.0,-0.05064459
2011-10-11 00:00:00+00,LONG,2151,0.84375,0.041236397,3.0,-0.04144672
2011-10-11 00:00:00+00,LONG,1361,0.0,-0.100518614,3.0,-0.037432373
2011-10-13 00:00:00+00,LONG,1610,0.17102034448750847,0.23390192,4.0,-0.029242773
2011-11-04 00:00:00+00,LONG,4122,0.06848376992498868,0.38321105,3.0,-0.041575022
2011-11-07 00:00:00+00,LONG,4122,0.0,-0.55656016,4.0,-0.044926107
2011-11-11 00:00:00+00,LONG,1004,0.0,-0.36898565,3.0,-0.049588915
2011-11-16 00:00:00+00,LONG,2129,0.0,-0.15526041,3.0,-0.032577123
2011-11-16 00:00:00+00,LONG,221,0.0,0.17147824,3.0,-0.031117607
2011-11-16 00:00:00+00,LONG,1377,0.0,-0.041801225,3.0,-0.050948218
2011-11-23 00:00:00+00,LONG,3182,0.0,0.13850215,4.0,-0.031837363
2011-11-23 00:00:00+00,LONG,1324,0.0,-0.5609245,3.0,-0.030951079
2011-12-01 00:00:00+00,LONG,450,0.2952577988178557,-0.18713444,4.0,-0.03566305
2011-12-23 00:00:00+00,LONG,3142,0.92,-0.3612445,4.0,-0.030602844
2011-12-29 00:00:00+00,LONG,3744,0.20712654859206217,0.13783494,3.0,-0.035821628
2011-12-29 00:00:00+00,LONG,1752,0.6774193548387097,0.0017663842,3.0,-0.044471398
2012-01-10 00:00:00+00,LONG,2720,0.9565217391304348,0.2226616,3.0,-0.054220166
2012-01-24 00:00:00+00,LONG,984,0.0,-0.4677191,3.0,-0.051351726
2012-03-06 00:00:00+00,LONG,817,0.0,-0.1831184,3.0,-0.057776306
2012-03-07 00:00:00+00,LONG,817,0.0,-0.64279157,4.0,-0.042120736
2012-03-22 00:00:00+00,LONG,2925,0.14540117317511345,0.5427918,3.0,-0.038287237
2012-05-16 00:00:00+00,LONG,629,0.0,-0.21547814,3.0,-0.061916728
2012-05-21 00:00:00+00,LONG,413,1.0,0.4375763,4.0,-0.05479125
2012-05-23 00:00:00+00,LONG,3882,0.6981412189773394,-0.079718985,3.0,-0.03810692
2012-05-24 00:00:00+00,LONG,3882,0.9830508474576272,0.37288657,4.0,-0.03499518
2012-06-04 00:00:00+00,LONG,3824,0.0,0.23884937,4.0,-0.038389437
2012-06-07 00:00:00+00,LONG,3704,0.6110541174139912,0.08202386,3.0,-0.060003977
2012-06-12 00:00:00+00,LONG,3838,0.5,-0.65348154,4.0,-0.04215489
2012-07-25 00:00:00+00,LONG,3607,0.6428721999562363,0.32950506,4.0,-0.03381628
2012-07-26 00:00:00+00,LONG,3885,0.8316530071780143,0.3990451,3.0,-0.0361505
2012-08-01 00:00:00+00,LONG,4223,0.7524710247088584,-0.1324034,3.0,-0.057261914
2012-08-02 00:00:00+00,LONG,1444,1.0,-0.657206,3.0,-0.029949991
2012-08-03 00:00:00+00,LONG,1444,0.6693614055293015,-0.047385026,4.0,-0.031130772
2012-08-09 00:00:00+00,LONG,594,0.31941358261225755,-0.43843037,4.0,-0.03972217
2012-08-13 00:00:00+00,LONG,4013,0.0,0.03544412,4.0,-0.06477881
2012-09-17 00:00:00+00,LONG,2801,0.0,0.053170886,4.0,-0.044225134
2012-09-19 00:00:00+00,LONG,1308,0.5990597283183223,-0.11912906,3.0,-0.031427972
2012-09-20 00:00:00+00,LONG,1308,0.6041503911707883,0.046406288,4.0,-0.030829048
2012-10-12 00:00:00+00,LONG,3148,0.4809055316663218,0.8266714,3.0,-0.06259396
2012-11-14 00:00:00+00,LONG,1099,0.6919612446307171,-0.44954893,3.0,-0.030981349
2012-11-14 00:00:00+00,LONG,3895,0.0,-0.63041097,4.0,-0.034561586
2012-11-15 00:00:00+00,LONG,1099,0.6665195195414237,-0.11937777,4.0,-0.034407306
2012-11-21 00:00:00+00,LONG,91,1.0,-0.105027914,4.0,-0.030509572
2012-11-23 00:00:00+00,LONG,1160,0.8214285714285714,-0.40247098,4.0,-0.037543193
2012-12-28 00:00:00+00,LONG,1108,0.656018624757809,0.041219387,3.0,-0.05130641
2012-12-31 00:00:00+00,LONG,1108,0.7275098812729932,0.020161277,4.0,-0.03538401
2013-03-06 00:00:00+00,LONG,874,0.0,-0.47317943,3.0,-0.073001795
2013-04-02 00:00:00+00,LONG,309,0.9375,0.5378828,3.0,-0.038859323
2013-04-17 00:00:00+00,LONG,191,0.8076923076923077,0.3932012,3.0,-0.058023266
2013-04-19 00:00:00+00,LONG,2230,0.0,-0.32425264,3.0,-0.036155947
2013-04-22 00:00:00+00,LONG,1173,0.42660162866500556,-0.1220697,4.0,-0.0331343
2013-04-22 00:00:00+00,LONG,1664,0.4721778663730318,-0.27935758,4.0,-0.029081326
2013-04-23 00:00:00+00,LONG,1462,0.5656026407611605,0.44358867,4.0,-0.04225168
2013-05-06 00:00:00+00,LONG,4201,0.0,-0.34296623,4.0,-0.045302622
2013-05-07 00:00:00+00,LONG,959,1.0,0.39338654,4.0,-0.044099193
2013-06-03 00:00:00+00,LONG,2431,0.5641664374073512,0.23678894,3.0,-0.06687443
2013-06-11 00:00:00+00,LONG,934,0.0,-0.0154359,3.0,-0.037112422
2013-06-24 00:00:00+00,LONG,475,0.8349566914771335,0.2269396,4.0,-0.045362264
2013-06-25 00:00:00+00,LONG,3703,0.5732699473465509,0.3014504,4.0,-0.06073676
2013-06-25 00:00:00+00,LONG,3831,0.98,-0.35688996,3.0,-0.03436593
2013-07-03 00:00:00+00,LONG,1051,0.5390650548619532,-0.20448357,3.0,-0.06947635
2013-07-05 00:00:00+00,LONG,1051,0.5161979163856416,0.00834091,4.0,-0.0619493
2013-07-08 00:00:00+00,LONG,2452,0.22045609026349816,-0.23264548,3.0,-0.052763026
2013-07-09 00:00:00+00,LONG,4107,0.6214924010051743,0.5085632,3.0,-0.037255194
2013-07-12 00:00:00+00,LONG,3255,0.92,0.40313193,3.0,-0.033777323
2013-08-12 00:00:00+00,LONG,3148,0.12232526889691775,-0.094205,3.0,-0.029520364
2013-08-21 00:00:00+00,LONG,3897,0.39624670917855126,-0.41478378,3.0,-0.035228163
2013-09-03 00:00:00+00,LONG,157,1.0,0.42202023,3.0,-0.0537959
2013-09-05 00:00:00+00,LONG,594,0.0,-0.5618077,3.0,-0.030797623
2013-09-09 00:00:00+00,LONG,3310,0.0,-0.4786694,3.0,-0.062032845
2013-09-19 00:00:00+00,LONG,4224,0.962962962962963,-0.09818876,4.0,-0.029238522
2013-10-14 00:00:00+00,LONG,2175,0.15731616366750725,0.2469614,3.0,-0.029245958
2013-12-19 00:00:00+00,LONG,2107,0.0,0.11737367,4.0,-0.05038684
2014-02-04 00:00:00+00,LONG,3595,0.4016613115893074,-0.3388291,4.0,-0.032268368
2014-02-06 00:00:00+00,LONG,2866,0.5830429644375921,0.10196037,3.0,-0.04734261
2014-02-06 00:00:00+00,LONG,2999,0.40542801445794074,0.062436603,3.0,-0.03534526
2014-02-07 00:00:00+00,LONG,2866,0.558437701828419,-0.19986708,4.0,-0.04491013
2014-02-07 00:00:00+00,LONG,834,0.49937417657282285,-0.47156075,4.0,-0.038326688
2014-02-10 00:00:00+00,LONG,3903,1.0,0.095517226,4.0,-0.047666732
2014-02-13 00:00:00+00,LONG,2042,0.584561893789953,0.84555686,4.0,-0.030390391
2014-02-19 00:00:00+00,LONG,220,0.0,-0.15434399,3.0,-0.04554465
2014-02-19 00:00:00+00,LONG,1745,0.5479319132872478,0.6282531,3.0,-0.03638304
2014-02-20 00:00:00+00,LONG,1745,0.6687434691845253,-0.217527,4.0,-0.029789908
2014-03-04 00:00:00+00,LONG,2391,0.16800681449444727,-0.04818451,3.0,-0.031797342
2014-03-13 00:00:00+00,LONG,2297,1.0,0.6794338,4.0,-0.05287315
2014-04-25 00:00:00+00,LONG,3905,0.008354733549227283,0.5186967,4.0,-0.03041868
2014-04-29 00:00:00+00,LONG,1690,0.6686264939763894,0.13315192,4.0,-0.031265505
2014-04-29 00:00:00+00,LONG,3763,0.3706252215352154,0.11607121,4.0,-0.062175587
2014-05-01 00:00:00+00,LONG,3699,0.4554649169115931,-0.6967435,3.0,-0.03939444
2014-05-06 00:00:00+00,LONG,4172,0.0,-0.024155293,3.0,-0.028622469
2014-05-13 00:00:00+00,LONG,4083,0.6886912105997984,-0.23682195,3.0,-0.038468335
2014-05-21 00:00:00+00,LONG,3649,0.875,-0.40774083,4.0,-0.06833528
2014-05-27 00:00:00+00,LONG,93,0.201299899291826,-0.34656507,4.0,-0.031157829
2014-05-30 00:00:00+00,LONG,2747,0.46923056363715665,0.8361079,4.0,-0.03189786
2014-06-11 00:00:00+00,LONG,2582,0.2604660961218248,0.4954524,4.0,-0.03879269
2014-07-01 00:00:00+00,LONG,714,0.0,-0.30700672,3.0,-0.030538931
2014-07-07 00:00:00+00,LONG,2041,0.9818181818181818,-0.08161663,3.0,-0.029282516
2014-07-17 00:00:00+00,LONG,2116,0.641025641025641,0.44108075,3.0,-0.03439721
2014-07-17 00:00:00+00,LONG,1967,0.0,0.21884735,3.0,-0.028884644
2014-07-28 00:00:00+00,LONG,3838,0.0,0.1636856,3.0,-0.0431077
2014-08-05 00:00:00+00,LONG,2099,0.7806336601245564,-0.7152684,4.0,-0.028700817
2014-08-06 00:00:00+00,LONG,19,0.0,-0.39719373,3.0,-0.04522492
2014-10-16 00:00:00+00,LONG,1306,0.21323655829563726,0.2752771,3.0,-0.035890635
2014-10-20 00:00:00+00,LONG,1919,0.0,-0.58493936,4.0,-0.028564109
2014-10-27 00:00:00+00,LONG,3743,0.0,0.4672435,3.0,-0.04772193
2014-10-28 00:00:00+00,LONG,3743,0.0,-0.06277684,4.0,-0.02867598
2014-10-29 00:00:00+00,LONG,3861,0.59409586652656,-0.008904746,4.0,-0.055077244
2014-10-30 00:00:00+00,LONG,1927,0.4167056790260871,0.57486093,3.0,-0.029577173
2014-12-15 00:00:00+00,LONG,3686,0.0,0.3762614,3.0,-0.03911172
2014-12-16 00:00:00+00,LONG,588,0.0,-0.31938627,3.0,-0.050225627
2015-01-13 00:00:00+00,LONG,1742,1.0,-0.13480379,4.0,-0.057257615
2015-01-16 00:00:00+00,LONG,1270,0.10267745707280965,0.043941457,3.0,-0.052220285
2015-01-16 00:00:00+00,LONG,4000,0.4814269486121911,-0.1178523,3.0,-0.053976282
2015-01-20 00:00:00+00,LONG,652,0.5552360550699602,-0.47580957,4.0,-0.05901791
2015-01-20 00:00:00+00,LONG,2877,0.5679091398935465,-0.67306215,3.0,-0.058944248
2015-02-05 00:00:00+00,LONG,2936,0.22911934288167357,-0.17846678,3.0,-0.0485496
2015-03-11 00:00:00+00,LONG,1770,0.0,-0.31930587,3.0,-0.04276017
2015-03-11 00:00:00+00,LONG,4092,0.0,-0.5596043,3.0,-0.02880402
2015-03-12 00:00:00+00,LONG,1770,0.0,-0.1791925,4.0,-0.048388712
2015-03-13 00:00:00+00,LONG,2815,0.0,0.1997629,3.0,-0.039471608
2015-03-17 00:00:00+00,LONG,4123,0.0,0.28603324,3.0,-0.033409886
2015-03-17 00:00:00+00,LONG,1673,1.0,0.31096485,3.0,-0.04730954
2015-03-19 00:00:00+00,LONG,2965,0.34352984859616004,-0.6741431,3.0,-0.028410254
2015-03-24 00:00:00+00,LONG,2999,0.0,-0.38553512,3.0,-0.05233714
2015-04-10 00:00:00+00,LONG,2514,0.0,-0.12542264,3.0,-0.029750753
2015-06-10 00:00:00+00,LONG,429,0.0,0.66574967,4.0,-0.03558758
2015-07-09 00:00:00+00,LONG,988,0.5706737784716388,0.38572147,3.0,-0.02980729
2015-07-17 00:00:00+00,LONG,406,0.6756756756756757,-0.46404678,4.0,-0.03167602
2015-08-24 00:00:00+00,LONG,2661,1.0,0.3541394,4.0,-0.06943321
2015-09-01 00:00:00+00,LONG,1144,0.0,0.33332077,3.0,-0.035170212
2015-09-01 00:00:00+00,LONG,1631,0.0,0.27689338,3.0,-0.034462392
2015-09-02 00:00:00+00,LONG,2910,0.16976053284706344,-0.19522975,4.0,-0.030845461
2015-09-02 00:00:00+00,LONG,1631,0.0,0.0034549315,4.0,-0.030034913
2015-09-30 00:00:00+00,LONG,1551,0.0,-0.37433738,3.0,-0.029612014
2015-09-30 00:00:00+00,LONG,3684,0.0,-0.17805424,3.0,-0.05120308
2015-10-02 00:00:00+00,LONG,234,0.0,-0.575669,3.0,-0.03005005
2015-10-02 00:00:00+00,LONG,3199,0.0,-0.073523246,4.0,-0.034789704
2015-10-05 00:00:00+00,LONG,234,0.0,-0.4838296,4.0,-0.039212186
2015-10-06 00:00:00+00,LONG,1742,0.0,-0.6348539,3.0,-0.049064662
2015-10-08 00:00:00+00,LONG,158,0.0,0.2650565,4.0,-0.040706147
2015-10-13 00:00:00+00,LONG,2910,0.0,0.024036331,3.0,-0.052582208
2015-12-01 00:00:00+00,LONG,4061,0.0,-0.3678791,4.0,-0.052044433
2015-12-17 00:00:00+00,LONG,1700,0.0,-0.032024972,3.0,-0.03819744
2015-12-18 00:00:00+00,LONG,3116,0.0,-0.6190331,4.0,-0.040786605
2015-12-28 00:00:00+00,LONG,1748,0.0,-0.046797905,3.0,-0.029741816
2016-01-26 00:00:00+00,LONG,3794,0.8333333333333334,-0.072125964,3.0,-0.029784255
2016-01-26 00:00:00+00,LONG,3811,0.6987195780849562,-0.33619142,4.0,-0.03511233
2016-02-08 00:00:00+00,LONG,3310,0.22385285106347683,0.38689002,3.0,-0.04708219
2016-02-11 00:00:00+00,LONG,3872,1.0,-0.08159749,4.0,-0.052833956
2016-02-16 00:00:00+00,LONG,309,0.769607859131959,-0.68836564,3.0,-0.05107324
2016-02-16 00:00:00+00,LONG,2990,0.5830202866746177,-0.6509308,3.0,-0.039768264
2016-02-17 00:00:00+00,LONG,2990,0.11843113477062077,0.09835851,4.0,-0.02995215
2016-02-18 00:00:00+00,LONG,937,0.2329963394114508,-0.061590906,4.0,-0.032922793
2016-02-18 00:00:00+00,LONG,1966,0.8947368421052632,-0.33641243,4.0,-0.033141416
2016-02-19 00:00:00+00,LONG,1175,1.0,0.15066145,3.0,-0.035194304
2016-02-22 00:00:00+00,LONG,1175,0.9696969696969697,0.20675017,4.0,-0.037879296
2016-04-08 00:00:00+00,LONG,2175,0.0,0.003427579,3.0,-0.040119264
2016-05-04 00:00:00+00,LONG,1985,0.0,-0.12888624,4.0,-0.039111685
2016-06-27 00:00:00+00,LONG,167,1.0,-0.35814962,3.0,-0.033401135
2016-06-27 00:00:00+00,LONG,3640,0.7336978576100598,-0.06482889,3.0,-0.0460222
2016-06-28 00:00:00+00,LONG,3640,0.6194145513768157,0.18135008,4.0,-0.049135532
2016-06-29 00:00:00+00,LONG,2107,0.22889640335141376,0.11729179,3.0,-0.057781905
2016-06-29 00:00:00+00,LONG,4194,0.9622641509433962,0.61288416,3.0,-0.054287877
2016-06-29 00:00:00+00,LONG,517,0.0,-0.41326767,3.0,-0.03300539
2016-06-29 00:00:00+00,LONG,557,0.935483870967742,0.62654966,4.0,-0.039441895
2016-06-29 00:00:00+00,LONG,3335,0.9259259259259259,-0.24556641,3.0,-0.04039726
2016-06-29 00:00:00+00,LONG,3581,0.31252456599546596,-0.6918107,3.0,-0.057446178
2016-06-29 00:00:00+00,LONG,4050,0.0,0.69391054,3.0,-0.032635804
2016-06-30 00:00:00+00,LONG,4194,0.0,-0.3335548,4.0,-0.069690876
2016-06-30 00:00:00+00,LONG,517,0.0,0.109763466,4.0,-0.044121504
2016-06-30 00:00:00+00,LONG,2936,0.4253074847541942,0.52619356,3.0,-0.07319411
2016-06-30 00:00:00+00,LONG,3335,0.8888888888888888,-0.091413476,4.0,-0.06831787
2016-06-30 00:00:00+00,LONG,3378,0.0,0.28073218,3.0,-0.032980446
2016-06-30 00:00:00+00,LONG,3973,0.0,0.62947625,3.0,-0.0481274
2016-07-06 00:00:00+00,LONG,694,0.35124515430598924,-0.4917247,4.0,-0.06838145
2016-07-06 00:00:00+00,LONG,906,1.0,0.84048444,4.0,-0.029062042
2016-07-06 00:00:00+00,LONG,3161,0.8947368421052632,0.6001329,3.0,-0.032040715
2016-08-02 00:00:00+00,LONG,1299,0.04502055566241761,0.11308809,3.0,-0.030986154
2016-08-03 00:00:00+00,LONG,1198,0.34393096081185576,0.10367494,3.0,-0.07258961
2016-09-19 00:00:00+00,LONG,1474,0.0,0.2405463,3.0,-0.04220142
2016-10-11 00:00:00+00,LONG,88,0.0,-0.23406105,3.0,-0.051910207
2016-11-15 00:00:00+00,LONG,2925,0.9782608695652174,-0.09026763,3.0,-0.066886865
2016-11-15 00:00:00+00,LONG,3754,0.10060457674481993,-0.018771943,3.0,-0.031074248
2016-11-16 00:00:00+00,LONG,2925,0.34183259343962713,-0.34567118,4.0,-0.05257131
2016-11-17 00:00:00+00,LONG,3573,0.6010828317340807,-0.57801574,3.0,-0.0547745
2017-01-31 00:00:00+00,LONG,2050,0.6254564276085849,-0.6370528,3.0,-0.062253222
2017-02-01 00:00:00+00,LONG,2050,0.5281014027954349,-0.39150235,4.0,-0.039752882
2017-02-08 00:00:00+00,LONG,3897,0.2412900151605188,0.24440232,4.0,-0.03371287
2017-03-09 00:00:00+00,LONG,356,0.0,0.23630825,4.0,-0.07260647
